_id,user_id,account_id,submittedTime,currentTimeString,responses,verifyRadios,socialRadios,tweetRateRadios,fairnessRadios,entityRadios,fearRadios,opiniatedRadios,accounts-importance,network-importance,tweets-importance,geo-importance,entity-importance,confidence,commentBox
596ced007713f6331984789f,TD-2,59,1500310804179,2017-07-17T17:00:04.179Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,1,0,1,1,0,6,7,6,1,4,5,
596ced8470b391344374e79c,TD-2,71,1500310936920,2017-07-17T17:02:16.920Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,1,0,1,6,7,5,1,6,6,
596cee2b70b391344374e80d,TD-2,83,1500311103705,2017-07-17T17:05:03.705Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,1,0,0,1,1,0,6,6,7,6,4,5,
596cf956f0704b3a2419c475,test2,02,1500313942200,2017-07-17T17:52:22.200Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '1'}, {'name': 'commentBox', 'value': 'azsdasd'}]",real,1,0,0,-1,1,0,1,1,1,1,1,1,azsdasd
596cfa1a70b391344374e8ed,test3,02,1500314158837,2017-07-17T17:55:58.837Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '-1'}, {'name': 'fairnessRadios', 'value': '-1'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,-1,-1,-1,0,1,4,5,4,2,4,6,
596d02ac70b391344374eb8a,CC-1,02,1500316354333,2017-07-17T18:32:34.333Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '-1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,-1,1,1,1,0,1,6,5,5,2,3,5,
596d032570b391344374ec03,CC-2,02,1500316474044,2017-07-17T18:34:34.044Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '-1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,-1,0,1,1,1,1,5,6,7,1,4,5,
596d034570b391344374ec20,CC-1,39,1500316507735,2017-07-17T18:35:07.735Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,0,1,1,1,0,1,5,5,4,3,3,4,
596d03b770b391344374ed2d,CC-2,04,1500316619324,2017-07-17T18:36:59.324Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,1,0,1,6,6,7,1,5,6,
596d041070b391344374edb9,CC-1,48,1500316710101,2017-07-17T18:38:30.101Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,1,1,1,0,0,5,5,5,4,5,5,
596d047c70b391344374ee86,CC-2,39,1500316816842,2017-07-17T18:40:16.842Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,1,1,1,1,-1,6,6,6,1,1,5,
596d04c770b391344374ef0c,CC-1,56,1500316893975,2017-07-17T18:41:33.975Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,-1,1,1,5,6,5,4,5,4,
596d052670b391344374ef5a,CC-2,48,1500316986174,2017-07-17T18:43:06.174Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,1,1,0,7,6,5,1,1,6,
596d053570b391344374ef81,CC-1,59,1500317003354,2017-07-17T18:43:23.354Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,1,1,0,1,0,0,5,5,4,4,5,4,
596d058970b391344374f02b,CC-1,71,1500317087781,2017-07-17T18:44:47.781Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,0,1,0,5,5,6,4,4,5,
596d05a970b391344374f061,CC-2,56,1500317117624,2017-07-17T18:45:17.624Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '3'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,0,0,1,0,7,3,7,1,1,5,
596d05ea70b391344374f0e9,CC-1,83,1500317184179,2017-07-17T18:46:24.179Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,0,1,0,1,0,0,6,5,6,5,6,6,
596d062f70b391344374f12b,CC-2,59,1500317251544,2017-07-17T18:47:31.544Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,1,1,0,0,1,0,6,7,6,1,1,5,
596d063c70b391344374f150,CC-1,04,1500317266711,2017-07-17T18:47:46.711Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,0,1,1,5,4,4,4,5,4,
596d068870b391344374f16d,CC-2,71,1500317340549,2017-07-17T18:49:00.549Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '-1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,-1,-1,0,6,6,6,1,1,4,
596d070970b391344374f1e2,CC-2,83,1500317469208,2017-07-17T18:51:09.208Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",real,1,1,1,0,1,0,4,7,7,1,1,4,
596e3b6e70b391344374f32a,CC-3,02,1500396422240,2017-07-18T16:47:02.240Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '1'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '1'}, {'name': 'commentBox', 'value': ""I don't trust people on twitter.""}]",fake,0,0,0,0,1,-1,1,1,1,1,1,1,I don't trust people on twitter.
596e3bcc70b391344374f3b1,CC-4,02,1500396515187,2017-07-18T16:48:35.187Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ''}]",fake,1,0,1,-1,1,1,4,4,6,6,5,4,
596e3bf770b391344374f41a,CC-3,04,1500396558214,2017-07-18T16:49:18.214Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'This person clearly is just spewing hatred. Shilling much?'}]",fake,0,1,0,0,0,1,1,1,7,1,1,7,This person clearly is just spewing hatred. Shilling much?
596e3ca670b391344374f50e,CC-4,04,1500396733397,2017-07-18T16:52:13.397Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,1,1,0,-1,1,-1,1,1,4,3,4,5,
596e3d3d70b391344374f594,CC-3,39,1500396885692,2017-07-18T16:54:45.692Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Hypocrisy is an easy indicator.'}]",fake,0,1,1,0,1,1,1,1,7,7,1,7,Hypocrisy is an easy indicator.
596e3d6d70b391344374f5ca,CC-3,02,1500396933121,2017-07-18T16:55:33.121Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",fake,1,0,1,1,1,1,1,1,7,1,1,7,
596e3e0970b391344374f658,CC-3,48,1500397089499,2017-07-18T16:58:09.499Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Race Bating is easy indicator'}]",fake,0,0,1,1,1,1,1,1,7,1,1,7,Race Bating is easy indicator
596e3e1070b391344374f67a,CC-4,02,1500397095464,2017-07-18T16:58:15.464Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,-1,1,-1,4,5,5,2,4,5,
596e3e5870b391344374f6bf,CC-4,39,1500397167389,2017-07-18T16:59:27.389Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '2'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,1,1,0,0,1,2,2,3,1,6,
596e3e6870b391344374f6db,CC-3,56,1500397184230,2017-07-18T16:59:44.230Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '-1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '1'}, {'name': 'network-importance', 'value': '1'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '1'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Guy wants Justice for Seth Rich. \nHis name was Seth Rich.'}]",real,-1,0,1,0,0,0,1,1,7,1,1,7,"Guy wants Justice for Seth Rich. 
His name was Seth Rich."
596e3ee57d2b0d45be8c52cf,CC-4,48,1500397308380,2017-07-18T17:01:48.380Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,5,5,6,6,3,6,
